"3703","1",,"駆ける","かける"
"3704","5","r","駆ける","かける"
"3705","1",,"駆け下りる","かけおりる"
"3706","5","r","駆け下る","かけくだる"
"3707","5","r","駆け回る","かけまわる"
"3708","5","r","駆け寄る","かけよる"
"3709","5","r","駆け去る","かけさる"
"3710","1",,"駆け降りる","かけおりる"
"3711","5","m","駆け込む","かけこむ"
"3712","5","s","駆け出す","かけだす"
"3713","5","r","駆け巡る","かけめぐる"
"3714","5","r","駆け上がる","かけあがる"
"3715","5","r","駆け上る","かけあがる"
"3716","5","r","駆け上る","かけのぼる"
"3717","5","r","駆け登る","かけのぼる"
"3718","1",,"駆け抜ける","かけぬける"
"3719","1",,"駆け付ける","かけつける"
"3720","1",,"駆られる","かられる"
"3721","1",,"駆りたてる","かりたてる"
"3722","1",,"駆り集める","かりあつめる"
"3723","5","s","駆り出す","かりだす"
"3724","1",,"駆り立てる","かりたてる"
"3725","5","r","駆る","かる"
"3726","1",,"駆下りる","かけおりる"
"3727","5","r","駆下る","かけくだる"
"3728","5","r","駆回る","かけまわる"
"3729","5","r","駆寄る","かけよる"
"3730","1",,"駆降りる","かけおりる"
"3731","5","m","駆込む","かけこむ"
"3732","1",,"駆集める","かりあつめる"
"3733","5","s","駆出す","かけだす"
"3734","5","s","駆出す","かりだす"
"3735","5","r","駆巡る","かけめぐる"
"3736","5","r","駆上る","かけあがる"
"3737","5","r","駆登る","かけのぼる"
"3738","1",,"駆抜ける","かけぬける"
"3739","1",,"駆付ける","かけつける"
"3740","1",,"駆立てる","かりたてる"
"3741","1",,"駈ける","かける"
"3742","1",,"駈け降りる","かけおりる"
"3743","5","s","駈け出す","かけだす"
"3744","1",,"駈降りる","かけおりる"
"3745","5","s","駈出す","かけだす"
"3746","5","r","駒を進める","こまをすすめる"
"3747","5","s","駒を動かす","こまをうごかす"
"3748","1",,"具える","そなえる"
"3749","5","s","具す","ぐす"
"3750","5","r","具わる","そなわる"
"3751","5","k","愚図つく","ぐずつく"
"3752","5","r","愚図る","ぐずる"
"3753","5","k","愚図付く","ぐずつく"
"3754","5","r","愚痴る","ぐちる"
"3755","5","u","喰う","くう"
"3756","1",,"喰べる","たべる"
"3757","5","u","喰らう","くらう"
"3758","5","s","空かす","すかす"
"3759","1",,"空かせる","すかせる"
"3760","1",,"空きを埋める","あきをうめる"
"3761","5","k","空く","あく"
"3762","5","k","空く","すく"
"3763","1",,"空ける","あける"
"3764","1",,"空ける","うつける"
"3765","5","r","空しくなる","むなしくなる"
"3766","1",,"空っとぼける","そらっとぼける"
"3767","1",,"空っ惚ける","そらっとぼける"
"3768","5","u","空で歌う","そらでうたう"
"3769","1",,"空で覚える","そらでおぼえる"
"3770","5","u","空で言う","そらでいう"
"3771","5","m","空で読む","そらでよむ"
"3772","1",,"空とぼける","そらとぼける"
"3773","5","m","空をつかむ","くうをつかむ"
"3774","5","u","空を蓋う","そらをおおう"
"3775","5","m","空を掴む","くうをつかむ"
"3776","5","b","空を飛ぶ","そらをとぶ"
"3777","5","u","空を覆う","そらをおおう"
"3778","5","m","空気を読む","くうきをよむ"
"3779","1",,"空惚ける","そらとぼける"
"3780","5","b","空飛ぶ","そらとぶ"
"3781","5","k","空嘯く","そらうそぶく"
"3782","5","u","遇う","あう"
"3783","5","s","遇す","ぐうす"
"3784","5","s","屈す","くす"
"3785","5","s","屈す","くっす"
"3786","5","r","屈まる","かがまる"
"3787","5","r","屈まる","くぐまる"
"3788","5","r","屈まる","こごまる"
"3789","5","m","屈みこむ","かがみこむ"
"3790","5","m","屈み込む","かがみこむ"
"3791","5","m","屈む","かがむ"
"3792","5","m","屈む","こごむ"
"3793","1",,"屈める","かがめる"
"3794","1",,"屈める","こごめる"
"3795","1",,"掘り下げる","ほりさげる"
"3796","5","s","掘り起こす","ほりおこす"
"3797","5","s","掘り起す","ほりおこす"
"3798","5","s","掘り出す","ほりだす"
"3799","5","m","掘り進む","ほりすすむ"
"3800","1",,"掘り当てる","ほりあてる"
"3801","5","k","掘り抜く","ほりぬく"
"3802","5","s","掘り返す","ほりかえす"
"3803","5","r","掘る","ほる"
"3804","1",,"掘下げる","ほりさげる"
"3805","5","s","掘起す","ほりおこす"
"3806","5","s","掘出す","ほりだす"
"3807","1",,"掘当てる","ほりあてる"
"3808","5","k","掘抜く","ほりぬく"
"3809","5","s","掘返す","ほりかえす"
"3810","1",,"靴を揃える","くつをそろえる"
"3811","5","k","靴を磨く","くつをみがく"
"3812","5","m","窪む","くぼむ"
"3813","5","r","隈取る","くまどる"
"3814","5","s","繰りかえす","くりかえす"
"3815","5","s","繰り越す","くりこす"
"3816","1",,"繰り延べる","くりのべる"
"3817","5","r","繰り下がる","くりさがる"
"3818","1",,"繰り下げる","くりさげる"
"3819","5","s","繰り回す","くりまわす"
"3820","5","s","繰り廻す","くりまわす"
"3821","1",,"繰り拡げる","くりひろげる"
"3822","1",,"繰り寄せる","くりよせる"
"3823","1",,"繰り広げる","くりひろげる"
"3824","1",,"繰り合せる","くりあわせる"
"3825","5","s","繰り合わす","くりあわす"
"3826","1",,"繰り合わせる","くりあわせる"
"3827","5","m","繰り込む","くりこむ"
"3828","5","r","繰り取る","くりとる"
"3829","5","s","繰り出す","くりだす"
"3830","5","r","繰り上がる","くりあがる"
"3831","1",,"繰り上げる","くりあげる"
"3832","1",,"繰り替える","くりかえる"
"3833","1",,"繰り入れる","くりいれる"
"3834","5","s","繰り返す","くりかえす"
"3835","5","s","繰り戻す","くりもどす"
"3836","5","r","繰る","くる"
"3837","5","s","繰越す","くりこす"
"3838","1",,"繰延べる","くりのべる"
"3839","5","r","繰下がる","くりさがる"
"3840","1",,"繰下げる","くりさげる"
"3841","5","s","繰回す","くりまわす"
"3842","5","s","繰廻す","くりまわす"
"3843","1",,"繰拡げる","くりひろげる"
"3844","1",,"繰寄せる","くりよせる"
"3845","1",,"繰広げる","くりひろげる"
"3846","5","s","繰合わす","くりあわす"
"3847","1",,"繰合わせる","くりあわせる"
"3848","5","m","繰込む","くりこむ"
"3849","5","r","繰取る","くりとる"
"3850","5","s","繰出す","くりだす"
"3851","5","r","繰上がる","くりあがる"
"3852","1",,"繰上げる","くりあげる"
"3853","1",,"繰替える","くりかえる"
"3854","1",,"繰入れる","くりいれる"
"3855","5","s","繰返す","くりかえす"
"3856","5","s","繰戻す","くりもどす"
"3857","5","k","薫く","たく"
"3858","5","r","薫る","かおる"
"3859","1",,"訓える","おしえる"
"3860","5","m","訓む","よむ"
"3861","5","r","群がる","むらがる"
"3862","1",,"群れる","むれる"
"3863","5","s","群れを成す","むれをなす"
"3864","1",,"群れ居る","むれいる"
"3865","5","r","群れ集まる","むれあつまる"
"3866","5","b","群れ遊ぶ","むれあそぶ"
"3867","5","s","群をなす","ぐんをなす"
"3868","5","s","群を成す","ぐんをなす"
"3869","5","k","群を抜く","ぐんをぬく"
"3870","1",,"群居る","むれいる"
"3871","1",,"群盲象を撫ず","ぐんもうぞうをなず"
"3872","1",,"群盲象を撫でる","ぐんもうぞうをなでる"
"3873","1",,"軍を進める","ぐんをすすめる"
"3874","5","s","軍配を返す","ぐんばいをかえす"
"3875","5","r","軍門に降る","ぐんもんにくだる"
"3876","5","u","係う","かかずらう"
"3877","5","r","係る","かかる"
"3878","5","r","係る","かかわる"
"3879","5","u","係わり合う","かかわりあう"
"3880","5","r","係わる","かかわる"
"3881","5","k","傾く","かたぶく"
"3882","5","k","傾く","かたむく"
"3883","5","g","傾ぐ","かしぐ"
"3884","5","g","傾ぐ","かたぐ"
"3885","1",,"傾ける","かたむける"
"3886","5","s","傾け倒す","かたむけたおす"
"3887","1",,"傾げる","かしげる"
"3888","1",,"傾げる","かたげる"
"3889","1",,"傾れる","なだれる"
"3890","5","m","傾れ込む","なだれこむ"
"3891","1",,"傾れ落ちる","なだれおちる"
"3892","5","s","刑す","けいす"
"3893","5","s","兄貴風を吹かす","あにきかぜをふかす"
"3894","5","b","兄弟の義を結ぶ","きょうだいのぎをむすぶ"
"3895","5","g","兄弟牆に鬩ぐ","けいていかきにせめぐ"
"3896","5","k","啓く","ひらく"
"3897","5","r","型に嵌まる","かたにはまる"
"3898","1",,"型に嵌める","かたにはめる"
"3899","5","r","契る","ちぎる"
"3900","5","s","契約を交わす","けいやくをかわす"
"3901","1",,"形が崩れる","かたがくずれる"
"3902","5","r","形づくる","かたちづくる"
"3903","5","r","形どる","かたどる"
"3904","5","r","形をとる","かたちをとる"
"3905","5","r","形を取る","かたちをとる"
"3906","5","r","形作る","かたちづくる"
"3907","5","r","形式張る","けいしきばる"
"3908","5","r","形取る","かたどる"
"3909","5","r","形造る","かたちづくる"
"3910","1",,"恵まれる","めぐまれる"
"3911","5","m","恵む","めぐむ"
"3912","5","b","慶ぶ","よろこぶ"
"3913","5","u","憩う","いこう"
"3914","1",,"掲げる","かかげる"
"3915","5","s","掲示を出す","けいじをだす"
"3916","1",,"携える","たずさえる"
"3917","5","r","携わる","たずさわる"
"3918","5","u","敬う","うやまう"
"3919","5","s","敬す","けいす"
"3920","5","u","敬意をはらう","けいいをはらう"
"3921","5","u","敬意を払う","けいいをはらう"
"3922","1",,"稽える","かんがえる"
"3923","1",,"系統立てる","けいとうだてる"
"3924","5","t","経つ","たつ"
"3925","1",,"経る","へる"
"3926","5","m","経を読む","きょうをよむ"
"3927","1",,"経を念じる","きょうをねんじる"
"3928","1",,"経験を得る","けいけんをえる"
"3929","5","r","経巡る","へめぐる"
"3930","5","r","経上がる","へあがる"
"3931","5","k","経文の義を説く","きょうもんのぎをとく"
"3932","1",,"継ぎ合せる","つぎあわせる"
"3933","1",,"継ぎ合わせる","つぎあわせる"
"3934","5","s","継ぎ足す","つぎたす"
"3935","5","g","継ぐ","つぐ"
"3936","1",,"継合せる","つぎあわせる"
"3937","5","s","継足す","つぎたす"
"3938","5","r","繋がる","つながる"
"3939","1",,"繋ぎあわせる","つなぎあわせる"
"3940","1",,"繋ぎ合わせる","つなぎあわせる"
"3941","1",,"繋ぎ止める","つなぎとめる"
"3942","1",,"繋ぎ留める","つなぎとめる"
"3943","5","g","繋ぐ","つなぐ"
"3944","1",,"繋げる","つなげる"
"3945","5","k","罫線を引く","けいせんをひく"
"3946","5","u","計らう","はからう"
"3947","1",,"計られる","はかられる"
"3948","1",,"計りにかける","はかりにかける"
"3949","5","r","計る","はかる"
"3950","1",,"計画を進める","けいかくをすすめる"
"3951","1",,"計画を立てる","けいかくをたてる"
"3952","5","r","計略に乗る","けいりゃくにのる"
"3953","1",,"詣でる","もうでる"
"3954","1",,"警める","いましめる"
"3955","1",,"警官に抑えられる","けいかんにおさえられる"
"3956","5","k","警句を吐く","けいくをはく"
"3957","1",,"軽しめる","かろしめる"
"3958","1",,"軽んじる","かろんじる"
"3959","5","k","軽口を叩く","かるくちをたたく"
"3960","5","r","鶏冠に来る","とさかにくる"
"3961","5","r","鶏肌になる","とりはだになる"
"3962","1",,"芸者を上げる","げいしゃをあげる"
"3963","5","k","迎えに行く","むかえにいく"
"3964","k",,"迎えに来る","むかえにくる"
"3965","1",,"迎える","むかえる"
"3966","5","t","迎え撃つ","むかえうつ"
"3967","1",,"迎え入れる","むかえいれる"
"3968","1",,"劇を演じる","げきをえんじる"
"3969","1",,"撃たれる","うたれる"
"3970","5","r","撃ちまくる","うちまくる"
"3971","5","u","撃ち合う","うちあう"
"3972","5","m","撃ち込む","うちこむ"
"3973","5","s","撃ち殺す","うちころす"
"3974","1",,"撃ち止める","うちとめる"
"3975","5","u","撃ち損なう","うちそこなう"
"3976","1",,"撃ち当てる","うちあてる"
"3977","5","r","撃ち破る","うちやぶる"
"3978","5","k","撃ち抜く","うちぬく"
"3979","5","u","撃ち払う","うちはらう"
"3980","5","s","撃ち落す","うちおとす"
"3981","5","s","撃ち落とす","うちおとす"
"3982","5","t","撃つ","うつ"
"3983","5","s","撃殺す","うちころす"
"3984","1",,"撃止める","うちとめる"
"3985","5","u","撃払う","うちはらう"
"3986","5","s","撃落す","うちおとす"
"3987","5","s","激す","げきす"
"3988","5","s","激を飛ばす","げきをとばす"
"3989","5","u","隙を窺う","すきをうかがう"
"3990","1",,"隙を見付ける","すきをみつける"
"3991","1",,"桁上げる","けたあげる"
"3992","1",,"傑れる","すぐれる"
"3993","5","s","欠かす","かかす"
"3994","5","k","欠く","かく"
"3995","1",,"欠ける","かける"
"3996","5","u","欠を補う","けつをおぎなう"
"3997","5","u","欠陥を補う","けっかんをおぎなう"
"3998","5","s","決す","けっす"
"3999","5","r","決まる","きまる"
"4000","1",,"決めつける","きめつける"
"4001","1",,"決める","きめる"
"4002","5","m","決め込む","きめこむ"
"4003","1",,"決め手に欠ける","きめてにかける"
"4004","5","k","決め手を欠く","きめてをかく"
"4005","1",,"決め付ける","きめつける"
"4006","5","r","決る","きまる"
"4007","5","r","決る","さくる"
"4008","5","r","決る","しゃくる"
"4009","1",,"決れる","しゃくれる"
"4010","5","r","決を採る","けつをとる"
"4011","5","r","決を取る","けつをとる"
"4012","5","m","決込む","きめこむ"
"4013","5","r","決心が鈍る","けっしんがにぶる"
"4014","5","g","決心が揺らぐ","けっしんがゆらぐ"
"4015","1",,"決心を固める","けっしんをかためる"
"4016","1",,"決着をつける","けっちゃくをつける"
"4017","1",,"決着を付ける","けっちゃくをつける"
"4018","1",,"決定づける","けっていづける"
"4019","5","k","穴が開く","あながあく"
"4020","5","k","穴が空く","あながあく"
"4021","1",,"穴のあくほど見る","あなのあくほどみる"
"4022","1",,"穴を開ける","あなをあける"
"4023","1",,"穴を空ける","あなをあける"
"4024","5","g","穴を塞ぐ","あなをふさぐ"
"4025","1",,"穴を埋める","あなをうめる"
"4026","1",,"結い上げる","ゆいあげる"
"4027","5","u","結う","いう"
"4028","5","u","結う","ゆう"
"4029","5","k","結びつく","むすびつく"
"4030","1",,"結びつける","むすびつける"
"4031","1",,"結び合せる","むすびあわせる"
"4032","5","k","結び付く","むすびつく"
"4033","1",,"結び付ける","むすびつける"
"4034","5","k","結び目を解く","むすびめをほどく"
"4035","5","b","結ぶ","むすぶ"
"4036","1",,"結べる","むすべる"
"4037","1",,"結わえる","ゆわえる"
"4038","1",,"結わえ付ける","ゆわえつける"
"4039","5","s","結婚を許す","けっこんをゆるす"
"4040","1",,"結上げる","ゆいあげる"
"4041","1",,"結論づける","けつろんづける"
"4042","5","s","結論を下す","けつろんをくだす"
"4043","1",,"結論付ける","けつろんづける"
"4044","5","r","血がつながる","ちがつながる"
"4045","5","r","血が繋がる","ちがつながる"
"4046","5","r","血が止まる","ちがとまる"
"4047","5","k","血の気が引く","ちのけがひく"
"4048","5","k","血を引く","ちをひく"
"4049","5","s","血を流す","ちをながす"
"4050","1",,"血相を変える","けっそうをかえる"
"4051","5","r","血走る","ちばしる"
"4052","5","r","血塗る","ちぬる"
"4053","5","u","血迷う","ちまよう"
"4054","1",,"月を眺める","つきをながめる"
"4055","5","r","月給が上がる","げっきゅうがあがる"
"4056","1",,"月謝を納める","げっしゃをおさめる"
"4057","5","t","月日の経つ","つきひのたつ"
"4058","5","s","倹しく暮す","つましくくらす"
"4059","1",,"倦きる","あきる"
"4060","5","k","倦く","あく"
"4061","1",,"倦ねる","あぐねる"
"4062","1",,"倦み疲れる","うみつかれる"
"4063","5","m","倦む","あぐむ"
"4064","5","m","倦む","うむ"
"4065","1",,"倦る","あきる"
"4066","5","u","健康を損なう","けんこうをそこなう"
"4067","1",,"兼ねる","かねる"
"4068","1",,"兼ね仕える","かねつかえる"
"4069","1",,"兼ね備える","かねそなえる"
"4070","1",,"剣を帯びる","けんをおびる"
"4071","5","k","剣を抜く","けんをぬく"
"4072","5","k","剣を抜く","つるぎをぬく"
"4073","5","s","剣突を食わす","けんつくをくわす"
"4074","1",,"剣突を食わせる","けんつくをくわせる"
"4075","5","r","喧嘩を売る","けんかをうる"
"4076","1",,"堅める","かためる"
"4077","5","u","嫌う","きらう"
"4078","5","r","嫌がる","いやがる"
"4079","5","s","嫌気が差す","いやけがさす"
"4080","5","b","建ち並ぶ","たちならぶ"
"4081","5","t","建つ","たつ"
"4082","5","s","建てなおす","たてなおす"
"4083","1",,"建てる","たてる"
"4084","5","s","建て回す","たてまわす"
"4085","5","m","建て込む","たてこむ"
"4086","5","s","建て増す","たてます"
"4087","1",,"建て替える","たてかえる"
"4088","5","s","建て直す","たてなおす"
"4089","5","m","建込む","たてこむ"
"4090","5","s","建直す","たてなおす"
"4091","5","r","懸かる","かかる"
"4092","1",,"懸ける","かける"
"4093","5","r","懸け隔たる","かけへだたる"
"4094","1",,"懸け隔てる","かけへだてる"
"4095","1",,"懸け離れる","かけはなれる"
"4096","5","r","懸る","かかる"
"4097","5","r","懸隔たる","かけへだたる"
"4098","1",,"懸隔てる","かけへだてる"
"4099","1",,"懸離れる","かけはなれる"
"4100","1",,"捲き上げる","まきあげる"
"4101","5","k","捲く","まく"
"4102","1",,"捲し上げる","まくしあげる"
"4103","1",,"捲し立てる","まくしたてる"
"4104","1",,"捲り上げる","まくりあげる"
"4105","1",,"捲り上げる","めくりあげる"
"4106","5","r","捲る","まくる"
"4107","5","r","捲る","めくる"
"4108","1",,"捲れる","まくれる"
"4109","1",,"捲れる","めくれる"
"4110","1",,"検める","あらためる"
"4111","1",,"権限を与える","けんげんをあたえる"
"4112","1",,"権利を棄てる","けんりをすてる"
"4113","5","s","権利を侵す","けんりをおかす"
"4114","1",,"権力に媚びる","けんりょくにこびる"
"4115","5","r","権力を握る","けんりょくをにぎる"
"4116","5","k","牽く","ひく"
"4117","1",,"献げる","ささげる"
"4118","1",,"献じる","けんじる"
"4119","5","s","研ぎ澄ます","とぎすます"
"4120","5","k","研く","みがく"
"4121","5","g","研ぐ","とぐ"
"4122","5","s","研澄ます","とぎすます"
"4123","5","r","肩がこる","かたがこる"
"4124","5","r","肩が凝る","かたがこる"
"4125","5","r","肩が張る","かたがはる"
"4126","5","r","肩で風を切る","かたでかぜをきる"
"4127","5","g","肩に担ぐ","かたにかつぐ"
"4128","1",,"肩の荷がおりる","かたのにがおりる"
"4129","1",,"肩の荷が下りる","かたのにがおりる"
"4130","1",,"肩をすくめる","かたをすくめる"
"4131","5","t","肩を持つ","かたをもつ"
"4132","1",,"肩を怒らせる","かたをいからせる"
"4133","1",,"肩を並べる","かたをならべる"
"4134","5","s","肩を落とす","かたをおとす"
"4135","1",,"肩を竦める","かたをすくめる"
"4136","1",,"肩寄せる","かたよせる"
"4137","1",,"肩透かしを食わせる","かたすかしをくわせる"
"4138","5","r","肩肘張る","かたひじはる"
"4139","1",,"肩揚げが取れる","かたあげがとれる"
"4140","1",,"肩揚げも取れる","かたあげもとれる"
"4141","5","s","肩揚げを下ろす","かたあげをおろす"
"4142","1",,"見あげる","みあげる"
"4143","5","r","見あたる","みあたる"
"4144","5","s","見いだす","みいだす"
"4145","5","s","見い出す","みいだす"
"4146","1",,"見うける","みうける"
"4147","5","k","見えすく","みえすく"
"4148","1",,"見える","まみえる"
"4149","1",,"見える","みえる"
"4150","5","r","見えをはる","みえをはる"
"4151","5","r","見えを張る","みえをはる"
"4152","5","k","見え透く","みえすく"
"4153","5","s","見おろす","みおろす"
"4154","1",,"見かける","みかける"
"4155","5","r","見くびる","みくびる"
"4156","5","s","見す","めす"
"4157","1",,"見すえる","みすえる"
"4158","1",,"見すてる","みすてる"
"4159","1",,"見せかける","みせかける"
"4160","1",,"見せつける","みせつける"
"4161","5","s","見せびらかす","みせびらかす"
"4162","1",,"見せる","みせる"
"4163","1",,"見せ掛ける","みせかける"
"4164","5","u","見せ合う","みせあう"
"4165","1",,"見せ付ける","みせつける"
"4166","1",,"見たてる","みたてる"
"4167","1",,"見ちがえる","みちがえる"
"4168","5","r","見つかる","みつかる"
"4169","5","u","見つくろう","みつくろう"
"4170","5","s","見つけだす","みつけだす"
"4171","1",,"見つける","みつける"
"4172","5","s","見つけ出す","みつけだす"
"4173","1",,"見つめる","みつめる"
"4174","5","u","見てもらう","みてもらう"
"4175","5","r","見て回る","みてまわる"
"4176","5","r","見て取る","みてとる"
"4177","5","u","見て貰う","みてもらう"
"4178","1",,"見とがめる","みとがめる"
"4179","1",,"見とれる","みとれる"
"4180","5","s","見なおす","みなおす"
"4181","5","s","見なす","みなす"
"4182","5","k-s","見にいく","みにいく"
"4183","k",,"見にくる","みにくる"
"4184","5","k-s","見に行く","みにいく"
"4185","1",,"見に出かける","みにでかける"
"4186","1",,"見に出掛ける","みにでかける"
"4187","k",,"見に来る","みにくる"
"4188","5","s","見のがす","みのがす"
"4189","1",,"見ほれる","みほれる"
"4190","5","u","見まがう","みまがう"
"4191","5","u","見まごう","みまごう"
"4192","5","s","見まわす","みまわす"
"4193","5","r","見やる","みやる"
"4194","1",,"見る","みる"
"4195","1",,"見れる","みれる"
"4196","1",,"見わける","みわける"
"4197","5","s","見わたす","みわたす"
"4198","1",,"見違える","みちがえる"
"4199","1",,"見逸れる","みそれる"
"4200","5","r","見栄をはる","みえをはる"
"4201","5","r","見栄を張る","みえをはる"
"4202","5","s","見越す","みこす"
"4203","1",,"見下げる","みさげる"
"4204","1",,"見下げ果てる","みさげはてる"
"4205","5","s","見下す","みくだす"
"4206","5","s","見下ろす","みおろす"
"4207","1",,"見果てる","みはてる"
"4208","5","s","見過ごす","みすごす"
"4209","5","s","見過す","みすごす"
"4210","5","s","見回す","みまわす"
"4211","5","r","見回る","みまわる"
"4212","5","s","見廻す","みまわす"
"4213","5","k","見開く","みひらく"
"4214","1",,"見覚える","みおぼえる"
"4215","1",,"見較べる","みくらべる"
"4216","1",,"見掛ける","みかける"
"4217","5","s","見慣らす","みならす"
"4218","1",,"見慣れる","みなれる"
"4219","1",,"見間違える","みまちがえる"
"4220","1",,"見詰める","みつめる"
"4221","1",,"見極める","みきわめる"
"4222","5","u","見計らう","みはからう"
"4223","1",,"見兼ねる","みかねる"
"4224","5","r","見遣る","みやる"
"4225","5","r","見限る","みかぎる"
"4226","5","r","見誤る","みあやまる"
"4227","5","s","見交わす","みかわす"
"4228","5","k","見向く","みむく"
"4229","5","u","見合う","みあう"
"4230","1",,"見合せる","みあわせる"
"4231","5","s","見合わす","みあわす"
"4232","1",,"見合わせる","みあわせる"
"4233","1",,"見惚れる","みとれる"
"4234","1",,"見惚れる","みほれる"
"4235","5","m","見込む","みこむ"
"4236","5","s","見残す","みのこす"
"4237","5","r","見識張る","けんしきばる"
"4238","5","u","見失う","みうしなう"
"4239","5","r","見捨てて去る","みすててさる"
"4240","1",,"見捨てる","みすてる"
"4241","5","r","見取る","みとる"
"4242","5","r","見守る","みまもる"
"4243","1",,"見受ける","みうける"
"4244","5","u","見習う","みならう"
"4245","5","s","見出す","みいだす"
"4246","5","s","見出す","みだす"
"4247","5","s","見出だす","みいだす"
"4248","1",,"見初める","みそめる"
"4249","1",,"見上げる","みあげる"
"4250","5","s","見尽くす","みつくす"
"4251","1",,"見据える","みすえる"
"4252","5","s","見澄ます","みすます"
"4253","5","s","見晴す","みはらす"
"4254","5","s","見晴らす","みはらす"
"4255","5","r","見積もる","みつもる"
"4256","5","r","見積る","みつもる"
"4257","1",,"見切りをつける","みきりをつける"
"4258","1",,"見切りを付ける","みきりをつける"
"4259","5","r","見切る","みきる"
"4260","5","u","見繕う","みつくろう"
"4261","5","r","見送る","みおくる"
"4262","1",,"見続ける","みつづける"
"4263","5","u","見損う","みそこなう"
"4264","5","u","見損なう","みそこなう"
"4265","1",,"見損ねる","みそこねる"
"4266","5","r","見知る","みしる"
"4267","5","r","見張る","みはる"
"4268","5","s","見直す","みなおす"
"4269","5","s","見通す","みとおす"
"4270","1",,"見定める","みさだめる"
"4271","5","s","見渡す","みわたす"
"4272","1",,"見渡せる","みわたせる"
"4273","5","k","見当がつく","けんとうがつく"
"4274","5","k","見当が付く","けんとうがつく"
"4275","5","r","見当たる","みあたる"
"4276","5","k","見当つく","けんとうつく"
"4277","5","r","見当る","みあたる"
"4278","5","k","見当付く","けんとうつく"
"4279","1",,"見蕩れる","みとれる"
"4280","5","s","見逃がす","みのがす"
"4281","5","s","見逃す","みのがす"
"4282","5","s","見透かす","みすかす"
"4283","5","r","見得を切る","みえをきる"
"4284","1",,"見届ける","みとどける"
"4285","5","s","見馴らす","みならす"
"4286","1",,"見馴れる","みなれる"
"4287","5","r","見入る","みいる"
"4288","5","r","見破る","みやぶる"
"4289","5","k","見抜く","みぬく"
"4290","1",,"見抜ける","みぬける"
"4291","1",,"見比べる","みくらべる"
"4292","5","r","見付かる","みつかる"
"4293","1",,"見付ける","みつける"
"4294","5","s","見付け出す","みつけだす"
"4295","1",,"見附ける","みつける"
"4296","1",,"見附る","みつける"
"4297","5","u","見舞う","みまう"
"4298","1",,"見舞われる","みまわれる"
"4299","5","k","見分けがつく","みわけがつく"
"4300","5","k","見分けが付く","みわけがつく"
"4301","1",,"見分ける","みわける"
"4302","5","u","見紛う","みまがう"
"4303","5","u","見紛う","みまごう"
"4304","1",,"見変える","みかえる"
"4305","5","s","見返す","みかえす"
"4306","5","r","見返る","みかえる"
"4307","5","s","見放す","みはなす"
"4308","1",,"見飽きる","みあきる"
"4309","1",,"見忘れる","みわすれる"
"4310","5","s","見落す","みおとす"
"4311","5","s","見落とす","みおとす"
"4312","5","s","見離す","みはなす"
"4313","1",,"見立てる","みたてる"
"4314","5","s","見做す","みなす"
"4315","1",,"見咎める","みとがめる"
"4316","5","r","見戍る","みまもる"
"4317","5","r","見縊る","みくびる"
"4318","5","s","見霽かす","みはるかす"
"4319","5","r","謙る","へりくだる"
"4320","5","s","遣い果す","つかいはたす"
"4321","5","s","遣い果たす","つかいはたす"
"4322","5","r","遣い切る","つかいきる"
"4323","5","u","遣う","つかう"
"4324","5","s","遣す","よこす"
"4325","1",,"遣っつける","やっつける"
"4326","1",,"遣ってみる","やってみる"
"4327","1",,"遣って見る","やってみる"
"4328","5","k-s","遣って行く","やっていく"
"4329","1",,"遣って退ける","やってのける"
"4330","1",,"遣っ付ける","やっつける"
"4331","5","s","遣らかす","やらかす"
"4332","1",,"遣られる","やられる"
"4333","5","s","遣りこなす","やりこなす"
"4334","1",,"遣りつける","やりつける"
"4335","5","s","遣りなおす","やりなおす"
"4336","1",,"遣り過ぎる","やりすぎる"
"4337","5","s","遣り過す","やりすごす"
"4338","5","u","遣り合う","やりあう"
"4339","1",,"遣り込める","やりこめる"
"4340","5","s","遣り残す","やりのこす"
"4341","5","s","遣り熟す","やりこなす"
"4342","5","s","遣り出す","やりだす"
"4343","1",,"遣り遂げる","やりとげる"
"4344","1",,"遣り損じる","やりそんじる"
"4345","5","u","遣り損なう","やりそこなう"
"4346","5","s","遣り直す","やりなおす"
"4347","5","s","遣り通す","やりとおす"
"4348","5","k","遣り抜く","やりぬく"
"4349","1",,"遣り付ける","やりつける"
"4350","5","s","遣り返す","やりかえす"
"4351","5","r","遣る","やる"
"4352","5","s","遣わす","つかわす"
"4353","5","r","鍵がかかる","かぎがかかる"
"4354","5","r","鍵が掛かる","かぎがかかる"
"4355","1",,"鍵をかける","かぎをかける"
"4356","5","r","鍵を握る","かぎをにぎる"
"4357","1",,"鍵を掛ける","かぎをかける"
"4358","5","s","顕す","あらわす"
"4359","1",,"顕われる","あらわれる"
"4360","5","s","験す","ためす"
"4361","5","g","験を担ぐ","げんをかつぐ"
"4362","5","r","元が掛かる","もとがかかる"
"4363","5","s","元に戻す","もとにもどす"
"4364","1",,"元の所に納める","もとのところにおさめる"
"4365","5","r","元の鞘に収まる","もとのさやにおさまる"
"4366","5","s","元をただす","もとをただす"
"4367","5","r","元をたどる","もとをたどる"
"4368","5","s","元を正す","もとをただす"
"4369","5","r","元を切って売る","もとをきってうる"
"4370","5","r","元を辿る","もとをたどる"
"4371","5","s","元を糺す","もとをただす"
"4372","1",,"元気づける","げんきづける"
